trial,source,objective,primary_index,aux_index,threshold_primary_aux,threshold_primary_base,threshold_other,report_threshold,ROC AUC,AP,Accuracy,Balanced Acc,Precision,Recall,Specificity,F1,F2,MCC,threshold,tp,fp,tn,fn
58,bayes_ei,0.7442254486438143,102,3,0.33436941836325207,0.30581081067307736,0.30212393976743324,0.6412584340449925,0.6733988838692533,0.28325827440001183,0.8338278931750742,0.525411905394632,0.36363636363636365,0.07547169811320754,0.9753521126760564,0.125,0.08968609865470852,0.10412600058175644,0.6412584340449925,4,7,277,49
61,bayes_ei,0.7436479829646868,39,36,0.14324275012764037,0.38030269360214497,0.2728074460803497,0.6244975474140843,0.6555939410045176,0.2719468911931788,0.8308605341246291,0.577365134201435,0.4230769230769231,0.20754716981132076,0.9471830985915493,0.27848101265822783,0.23109243697478993,0.21110840048108803,0.6244975474140843,11,15,269,42
83,bayes_ei,0.7435948405778007,105,9,0.44137140450030965,0.4416149531223565,0.2595513966613835,0.6161277079655698,0.6713393568960937,0.26772463529800333,0.8397626112759644,0.5366064310390646,0.45454545454545453,0.09433962264150944,0.9788732394366197,0.15625,0.11210762331838565,0.14999588580535372,0.6161277079655698,5,6,278,48
11,initial,0.742922335579545,62,31,0.3871815628416917,0.42159367691697813,0.16807786677663228,0.5674000293180571,0.6486845601913367,0.2827568700585304,0.7507418397626113,0.5758703162370449,0.26153846153846155,0.32075471698113206,0.8309859154929577,0.288135593220339,0.30685920577617326,0.14000961597769962,0.5674000293180571,17,48,236,36
78,bayes_ei,0.7426149186469199,46,32,0.37409136976616014,0.29215507332884744,0.36324043274020623,0.6063418630266574,0.6790459739569493,0.28797730555691997,0.8427299703264095,0.5076733988838693,0.5,0.018867924528301886,0.9964788732394366,0.03636363636363636,0.023364485981308407,0.07274069960911343,0.6063418630266574,1,1,283,52
30,bayes_ei,0.740900190619831,48,30,0.37477342303783046,0.3888230410680529,0.3258355369862603,0.6842916754766557,0.6827664097794313,0.29066890420199887,0.8427299703264095,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.6842916754766557,0,0,284,53
64,bayes_ei,0.7394481245459886,12,18,0.4372963146044859,0.3798900526630744,0.3848315488018788,0.637728719867932,0.6794445920807866,0.30001766232601046,0.8427299703264095,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.637728719867932,0,0,284,53
24,bayes_ei,0.7391468835901062,67,32,0.3123595245563663,0.33533405033281277,0.2720243767388718,0.6662938056174951,0.6718044113739039,0.2974984974708322,0.8367952522255193,0.5118256710071751,0.3333333333333333,0.03773584905660377,0.9859154929577465,0.06779661016949153,0.04587155963302752,0.06511233517466279,0.6662938056174951,2,4,280,51
57,bayes_ei,0.7386281598952951,10,22,0.21075486599777346,0.1200792967021598,0.3931240976569949,0.6173468317177111,0.6521392505979273,0.2551490304814943,0.7507418397626113,0.5681969173531757,0.25396825396825395,0.3018867924528302,0.8345070422535211,0.27586206896551724,0.2909090909090909,0.12736388220319836,0.6173468317177111,16,47,237,37
47,bayes_ei,0.7368246156340866,104,36,0.14392819699016107,0.28629229103875725,0.34397299234245937,0.692813490226221,0.6753919744884401,0.2679493421180534,0.8367952522255193,0.5118256710071751,0.3333333333333333,0.03773584905660377,0.9859154929577465,0.06779661016949153,0.04587155963302752,0.06511233517466279,0.692813490226221,2,4,280,51
40,bayes_ei,0.733242694193703,108,27,0.19099214136320916,0.1418116703184148,0.28180555930861406,0.6013122010825788,0.6540659048631411,0.2621641751938673,0.7566765578635015,0.541024448578262,0.22641509433962265,0.22641509433962265,0.8556338028169014,0.22641509433962265,0.22641509433962265,0.08204889715652405,0.6013122010825788,12,41,243,41
80,bayes_ei,0.7300721845034239,113,7,0.3819698670083188,0.2658095343219223,0.3416943197674446,0.6941015025953183,0.6570887589689078,0.30850881460501606,0.8456973293768546,0.5171073611480203,0.6666666666666666,0.03773584905660377,0.9964788732394366,0.07142857142857142,0.04651162790697674,0.13260999645630234,0.6941015025953183,2,1,283,51
50,bayes_ei,0.727880749892724,8,36,0.1944303253746128,0.430436423336237,0.3152176932836285,0.6294509224114307,0.6560589954823279,0.2977280050739244,0.8397626112759644,0.5212596332713261,0.42857142857142855,0.05660377358490566,0.9859154929577465,0.1,0.06849315068493152,0.10853676654235984,0.6294509224114307,3,4,280,50
7,initial,0.7274875363558706,114,33,0.2284868234269909,0.3690401207231844,0.4196365734658671,0.6871479832060543,0.6520395960669678,0.27033566969248934,0.8486646884272997,0.5418881211799097,0.625,0.09433962264150944,0.9894366197183099,0.16393442622950818,0.11363636363636363,0.20034339973537288,0.6871479832060543,5,3,281,48
56,bayes_ei,0.7266891861666963,20,10,0.4442282036730823,0.16780200994881467,0.4202626105004046,0.6654651854386746,0.6714057932500666,0.2764169645831486,0.8427299703264095,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.6654651854386746,0,0,284,53
9,initial,0.7264970598342645,35,39,0.21313455097778433,0.35696132394255675,0.3316904752945258,0.6161710475247969,0.6534679776773851,0.2566255245310678,0.8397626112759644,0.5442798299229339,0.46153846153846156,0.11320754716981132,0.9753521126760564,0.18181818181818182,0.13333333333333333,0.16741287834665206,0.6161710475247969,6,7,277,47
27,bayes_ei,0.7153126156489304,5,5,0.19347956896802593,0.40375158361327745,0.21127617234436602,0.6550583902359847,0.6375896890778634,0.2719143507707177,0.8338278931750742,0.5484321020462397,0.4117647058823529,0.1320754716981132,0.9647887323943662,0.2,0.15283842794759825,0.16112427244327304,0.6550583902359847,7,10,274,46
84,bayes_ei,0.7074623043191477,45,13,0.20227583048769043,0.21126248983640575,0.41526950942899393,0.5932314022472769,0.6522056869519002,0.2762830868362373,0.8427299703264095,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.5932314022472769,0,0,284,53
18,bayes_ei,0.6933190190259356,79,42,0.3789116869698598,0.29295449720553945,0.17254302351621034,0.6954235575168639,0.6199176189210737,0.2472895887202064,0.8367952522255193,0.5501926654265215,0.4375,0.1320754716981132,0.9683098591549296,0.2028985507246377,0.15350877192982457,0.17185210335676435,0.6954235575168639,7,9,275,46
8,initial,0.6902462475342558,55,33,0.1895012800741856,0.411763040840855,0.34787790057763646,0.6638283016311686,0.6246346000531492,0.23450545429500175,0.8397626112759644,0.5366064310390646,0.45454545454545453,0.09433962264150944,0.9788732394366197,0.15625,0.11210762331838565,0.14999588580535372,0.6638283016311686,5,6,278,48
15,bayes_ei,0.6839217616265049,57,25,0.21504735954948606,0.12707848267047958,0.37650151110033436,0.5760666702337927,0.5938745681636992,0.24462001548223375,0.6795252225519288,0.5719837895296307,0.2222222222222222,0.41509433962264153,0.7288732394366197,0.2894736842105263,0.35369774919614155,0.11506830893489545,0.5760666702337927,22,77,207,31
43,bayes_ei,0.6834282080301571,62,30,0.34567095666296543,0.15336437711640014,0.4168325366172605,0.5621265779534241,0.5952032952431571,0.2255749319269325,0.7210682492581603,0.588958277969705,0.25301204819277107,0.39622641509433965,0.7816901408450704,0.3088235294117647,0.35593220338983056,0.1503341212526112,0.5621265779534241,21,62,222,32
16,bayes_ei,0.6582503109359423,44,3,0.23791279754400696,0.17712398892242348,0.43653528753559206,0.6413953277011847,0.6130082381078927,0.22621036414024775,0.8427299703264095,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.6413953277011847,0,0,284,53
67,bayes_ei,0.6506656832446962,111,8,0.13640324705679835,0.13141212863527416,0.40420276509707326,0.6283958891007836,0.5706882806271593,0.23570919552636505,0.6765578635014837,0.5395296306138719,0.1956521739130435,0.33962264150943394,0.7394366197183099,0.2482758620689655,0.29605263157894735,0.06460600708738541,0.6283958891007836,18,74,210,35
